age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,job1,marital1,education1,housing1,loan1,contact1,month1,day_of_week1,poutcome1
30,UNEMPLOYED,MARRIED,UNKNOWN,NO,YES,NO,CELLULAR,NOV,THU,4.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.0760000000000005,5195.8,True,10,1,7,2,0,0,7,2,1
37,TECHNICIAN,MARRIED,PROFESSIONAL.COURSE,UNKNOWN,YES,YES,CELLULAR,JUL,TUE,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.961,5228.1,True,9,1,5,2,2,0,3,3,1
38,BLUECOLLAR,SINGLE,HIGH.SCHOOL,NO,YES,YES,TELEPHONE,JUN,THU,1.0,999,0,NONEXISTENT,-1.7,94.055,-39.8,0.7290000000000001,4991.6,True,1,2,3,2,2,1,4,2,1
36,TECHNICIAN,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,MAY,MON,2.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,True,9,1,6,2,0,0,6,1,1
55,BLUECOLLAR,DIVORCED,BASIC.4Y,NO,NO,NO,CELLULAR,MAY,FRI,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,True,1,0,0,0,0,0,6,0,1
51,SERVICES,MARRIED,PROFESSIONAL.COURSE,UNKNOWN,NO,NO,CELLULAR,MAY,THU,2.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.327,5099.1,True,7,1,5,0,0,0,6,2,1
42,ADMIN,MARRIED,UNIVERSITY.DEGREE,NO,NO,NO,CELLULAR,JUL,WED,6.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,True,0,1,6,0,0,0,3,4,1
29,ADMIN,MARRIED,UNIVERSITY.DEGREE,NO,NO,NO,CELLULAR,NOV,MON,1.0,999,1,FAILURE,-0.1,93.2,-42.0,4.191,5195.8,True,0,1,6,0,0,0,7,1,0
59,SELFEMPLOYED,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,MAY,TUE,1.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.266,5099.1,True,6,1,6,2,0,0,6,3,0
31,SERVICES,SINGLE,HIGH.SCHOOL,NO,NO,YES,CELLULAR,JUL,THU,17.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.968,5228.1,True,7,2,3,0,2,0,3,2,1
31,ADMIN,MARRIED,PROFESSIONAL.COURSE,NO,NO,YES,CELLULAR,DEC,MON,2.0,999,1,FAILURE,-3.0,92.713,-33.0,0.7090000000000001,5023.5,True,0,1,5,0,2,0,2,1,0
34,ADMIN,MARRIED,HIGH.SCHOOL,NO,YES,YES,TELEPHONE,MAY,FRI,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.855,5191.0,True,0,1,3,2,2,1,6,0,1
37,ADMIN,MARRIED,HIGH.SCHOOL,UNKNOWN,YES,NO,CELLULAR,JUL,MON,3.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,True,0,1,3,2,0,0,3,1,1
25,BLUECOLLAR,SINGLE,BASIC.4Y,NO,NO,NO,TELEPHONE,JUN,WED,19.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.959,5228.1,True,1,2,0,0,0,1,4,4,1
34,SELFEMPLOYED,MARRIED,UNIVERSITY.DEGREE,NO,UNKNOWN,UNKNOWN,CELLULAR,JUL,FRI,3.0,999,2,FAILURE,-1.7,94.215,-40.3,0.8959999999999999,4991.6,True,6,1,6,1,1,0,3,0,0
37,TECHNICIAN,MARRIED,HIGH.SCHOOL,NO,YES,NO,TELEPHONE,JUN,TUE,3.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.864,5228.1,True,9,1,3,2,0,1,4,3,1
26,BLUECOLLAR,MARRIED,BASIC.4Y,NO,NO,NO,CELLULAR,MAY,TUE,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.291,5099.1,True,1,1,0,0,0,0,6,3,1
24,BLUECOLLAR,SINGLE,BASIC.9Y,NO,YES,NO,TELEPHONE,MAY,TUE,4.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,True,1,2,2,2,0,1,6,3,1
37,SERVICES,DIVORCED,BASIC.9Y,NO,YES,NO,CELLULAR,JUL,WED,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.957,5228.1,True,7,0,2,2,0,0,3,4,1
28,ADMIN,SINGLE,PROFESSIONAL.COURSE,NO,NO,YES,TELEPHONE,JUN,THU,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.955,5228.1,True,0,2,5,0,2,1,4,2,1
31,BLUECOLLAR,MARRIED,BASIC.9Y,NO,NO,NO,CELLULAR,JUL,WED,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.957,5228.1,True,1,1,2,0,0,0,3,4,1
32,TECHNICIAN,SINGLE,UNIVERSITY.DEGREE,NO,NO,NO,CELLULAR,NOV,TUE,2.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.1530000000000005,5195.8,True,9,2,6,0,0,0,7,3,1
52,RETIRED,MARRIED,BASIC.4Y,NO,NO,NO,TELEPHONE,JUN,WED,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.864,5228.1,True,5,1,0,0,0,1,4,4,1
41,TECHNICIAN,MARRIED,PROFESSIONAL.COURSE,NO,NO,NO,TELEPHONE,MAY,TUE,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,True,9,1,5,0,0,1,6,3,1
36,BLUECOLLAR,SINGLE,BASIC.6Y,NO,NO,NO,CELLULAR,NOV,TUE,1.0,999,0,NONEXISTENT,-1.1,94.76700000000001,-50.8,1.046,4963.6,True,1,2,1,0,0,0,7,3,1
32,BLUECOLLAR,MARRIED,HIGH.SCHOOL,NO,NO,YES,TELEPHONE,JUN,MON,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.96,5228.1,True,1,1,3,0,2,1,4,1,1
24,SERVICES,SINGLE,PROFESSIONAL.COURSE,NO,YES,NO,CELLULAR,JUL,WED,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,True,7,2,5,2,0,0,3,4,1
48,SERVICES,DIVORCED,BASIC.4Y,NO,NO,NO,CELLULAR,NOV,WED,1.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.12,5195.8,True,7,0,0,0,0,0,7,4,1
57,ADMIN,DIVORCED,HIGH.SCHOOL,NO,NO,NO,CELLULAR,SEP,TUE,1.0,3,5,SUCCESS,-1.1,94.199,-37.5,0.877,4963.6,True,0,0,3,0,0,0,9,3,2
36,TECHNICIAN,SINGLE,PROFESSIONAL.COURSE,NO,NO,NO,CELLULAR,AUG,WED,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.967,5228.1,True,9,2,5,0,0,0,1,4,1
46,SERVICES,MARRIED,HIGH.SCHOOL,UNKNOWN,YES,NO,CELLULAR,MAY,FRI,1.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.25,5099.1,True,7,1,3,2,0,0,6,0,0
55,ADMIN,DIVORCED,UNIVERSITY.DEGREE,NO,YES,NO,TELEPHONE,MAY,THU,4.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.855,5191.0,True,0,0,6,2,0,1,6,2,1
34,ADMIN,DIVORCED,UNIVERSITY.DEGREE,NO,NO,NO,CELLULAR,MAY,WED,1.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.334,5099.1,True,0,0,6,0,0,0,6,4,0
37,HOUSEMAID,MARRIED,HIGH.SCHOOL,UNKNOWN,NO,NO,CELLULAR,AUG,THU,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.968,5228.1,True,3,1,3,0,0,0,1,2,1
33,MANAGEMENT,SINGLE,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,JUL,MON,3.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,True,4,2,6,2,0,0,3,1,1
29,TECHNICIAN,SINGLE,UNIVERSITY.DEGREE,NO,YES,NO,TELEPHONE,AUG,THU,3.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.9639999999999995,5228.1,True,9,2,6,2,0,1,1,2,1
30,ADMIN,DIVORCED,HIGH.SCHOOL,NO,NO,NO,CELLULAR,NOV,WED,2.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.12,5195.8,True,0,0,3,0,0,0,7,4,1
33,TECHNICIAN,MARRIED,PROFESSIONAL.COURSE,NO,NO,YES,TELEPHONE,JUN,TUE,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.864,5228.1,True,9,1,5,0,2,1,4,3,1
31,BLUECOLLAR,MARRIED,BASIC.9Y,NO,NO,NO,TELEPHONE,MAY,TUE,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,True,1,1,2,0,0,1,6,3,1
47,ADMIN,MARRIED,UNIVERSITY.DEGREE,NO,NO,NO,CELLULAR,NOV,TUE,3.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.1530000000000005,5195.8,True,0,1,6,0,0,0,7,3,1
24,STUDENT,SINGLE,HIGH.SCHOOL,NO,NO,NO,CELLULAR,MAY,MON,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.244,5099.1,True,8,2,3,0,0,0,6,1,1
30,MANAGEMENT,MARRIED,UNIVERSITY.DEGREE,NO,YES,YES,CELLULAR,JUL,WED,4.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.963,5228.1,True,4,1,6,2,2,0,3,4,1
48,BLUECOLLAR,MARRIED,HIGH.SCHOOL,NO,YES,NO,TELEPHONE,JUN,THU,2.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.958,5228.1,True,1,1,3,2,0,1,4,2,1
29,SELFEMPLOYED,MARRIED,UNIVERSITY.DEGREE,NO,NO,NO,TELEPHONE,MAY,THU,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,True,6,1,6,0,0,1,6,2,1
47,TECHNICIAN,MARRIED,BASIC.9Y,NO,NO,NO,TELEPHONE,JUN,FRI,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.967,5228.1,True,9,1,2,0,0,1,4,0,1
32,TECHNICIAN,MARRIED,HIGH.SCHOOL,NO,NO,NO,CELLULAR,MAY,WED,3.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.281,5099.1,True,9,1,3,0,0,0,6,4,0
32,SERVICES,SINGLE,UNKNOWN,NO,NO,YES,CELLULAR,JUL,THU,2.0,999,0,NONEXISTENT,-1.7,94.215,-40.3,0.846,4991.6,True,7,2,7,0,2,0,3,2,1
48,ENTREPRENEUR,MARRIED,BASIC.6Y,NO,NO,NO,CELLULAR,MAY,WED,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.334,5099.1,True,2,1,1,0,0,0,6,4,1
34,TECHNICIAN,MARRIED,UNIVERSITY.DEGREE,NO,NO,YES,CELLULAR,JUL,THU,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.968,5228.1,True,9,1,6,0,2,0,3,2,1
42,ADMIN,SINGLE,HIGH.SCHOOL,NO,NO,NO,CELLULAR,AUG,WED,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.9639999999999995,5228.1,True,0,2,3,0,0,0,1,4,1
33,TECHNICIAN,SINGLE,PROFESSIONAL.COURSE,NO,YES,NO,CELLULAR,AUG,MON,4.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,True,9,2,5,2,0,0,1,1,1
28,UNEMPLOYED,SINGLE,BASIC.4Y,NO,YES,NO,CELLULAR,OCT,FRI,2.0,4,1,SUCCESS,-3.4,92.431,-26.9,0.752,5017.5,True,10,2,0,2,0,0,8,0,2
58,RETIRED,MARRIED,BASIC.4Y,UNKNOWN,NO,NO,TELEPHONE,MAY,TUE,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,True,5,1,0,0,0,1,6,3,1
43,MANAGEMENT,MARRIED,HIGH.SCHOOL,NO,YES,YES,CELLULAR,NOV,MON,3.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.191,5195.8,True,4,1,3,2,2,0,7,1,1
28,TECHNICIAN,SINGLE,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,MAY,TUE,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.266,5099.1,True,9,2,6,2,0,0,6,3,1
37,ADMIN,SINGLE,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,APR,THU,1.0,999,0,NONEXISTENT,-1.8,93.075,-47.1,1.365,5099.1,True,0,2,6,2,0,0,0,2,1
43,BLUECOLLAR,MARRIED,BASIC.4Y,UNKNOWN,YES,NO,TELEPHONE,MAY,FRI,3.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,True,1,1,0,2,0,1,6,0,1
30,ADMIN,SINGLE,UNIVERSITY.DEGREE,NO,NO,NO,CELLULAR,MAY,THU,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.327,5099.1,True,0,2,6,0,0,0,6,2,1
36,SELFEMPLOYED,SINGLE,UNIVERSITY.DEGREE,NO,NO,NO,CELLULAR,JUL,MON,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.96,5228.1,True,6,2,6,0,0,0,3,1,1
50,MANAGEMENT,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,TELEPHONE,MAY,WED,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,True,4,1,6,2,0,1,6,4,1
37,SELFEMPLOYED,MARRIED,BASIC.9Y,NO,YES,NO,CELLULAR,AUG,FRI,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.9639999999999995,5228.1,True,6,1,2,2,0,0,1,0,1
30,ADMIN,SINGLE,HIGH.SCHOOL,NO,YES,NO,CELLULAR,APR,MON,3.0,999,1,FAILURE,-1.8,93.075,-47.1,1.405,5099.1,True,0,2,3,2,0,0,0,1,0
46,TECHNICIAN,SINGLE,UNIVERSITY.DEGREE,NO,NO,NO,CELLULAR,AUG,THU,2.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.968,5228.1,True,9,2,6,0,0,0,1,2,1
34,TECHNICIAN,SINGLE,HIGH.SCHOOL,NO,NO,NO,CELLULAR,MAY,WED,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.281,5099.1,True,9,2,3,0,0,0,6,4,1
52,ADMIN,DIVORCED,BASIC.6Y,NO,YES,NO,TELEPHONE,JUN,WED,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.959,5228.1,True,0,0,1,2,0,1,4,4,1
54,TECHNICIAN,MARRIED,UNIVERSITY.DEGREE,UNKNOWN,NO,NO,CELLULAR,MAY,FRI,7.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,True,9,1,6,0,0,0,6,0,1
43,SERVICES,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,JUL,TUE,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.961,5228.1,True,7,1,6,2,0,0,3,3,1
35,SERVICES,MARRIED,HIGH.SCHOOL,NO,NO,NO,CELLULAR,MAY,MON,3.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.354,5099.1,True,7,1,3,0,0,0,6,1,0
40,ENTREPRENEUR,MARRIED,BASIC.4Y,UNKNOWN,YES,NO,CELLULAR,JUL,WED,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.963,5228.1,True,2,1,0,2,0,0,3,4,1
32,BLUECOLLAR,MARRIED,BASIC.9Y,NO,YES,NO,TELEPHONE,JUN,FRI,3.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.959,5228.1,True,1,1,2,2,0,1,4,0,1
31,TECHNICIAN,MARRIED,PROFESSIONAL.COURSE,NO,YES,NO,CELLULAR,AUG,WED,2.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.965,5228.1,True,9,1,5,2,0,0,1,4,1
41,BLUECOLLAR,MARRIED,BASIC.4Y,NO,NO,NO,TELEPHONE,MAY,WED,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.859,5191.0,True,1,1,0,0,0,1,6,4,1
29,BLUECOLLAR,MARRIED,HIGH.SCHOOL,NO,YES,NO,CELLULAR,NOV,WED,3.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.12,5195.8,True,1,1,3,2,0,0,7,4,1
53,BLUECOLLAR,MARRIED,BASIC.9Y,NO,YES,NO,CELLULAR,JUL,TUE,4.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.961,5228.1,True,1,1,2,2,0,0,3,3,1
47,ADMIN,MARRIED,HIGH.SCHOOL,NO,YES,NO,CELLULAR,AUG,MON,3.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.965,5228.1,True,0,1,3,2,0,0,1,1,1
51,SERVICES,MARRIED,HIGH.SCHOOL,UNKNOWN,YES,NO,TELEPHONE,JUN,MON,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.961,5228.1,True,7,1,3,2,0,1,4,1,1
35,TECHNICIAN,SINGLE,PROFESSIONAL.COURSE,NO,YES,NO,CELLULAR,AUG,TUE,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.965,5228.1,True,9,2,5,2,0,0,1,3,1
51,TECHNICIAN,MARRIED,BASIC.6Y,NO,YES,NO,CELLULAR,JUL,TUE,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.961,5228.1,True,9,1,1,2,0,0,3,3,1
44,BLUECOLLAR,MARRIED,BASIC.6Y,UNKNOWN,YES,NO,TELEPHONE,MAY,FRI,3.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.859,5191.0,True,1,1,1,2,0,1,6,0,1
59,ADMIN,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,TELEPHONE,JUN,WED,2.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.962,5228.1,True,0,1,6,2,0,1,4,4,1
31,MANAGEMENT,MARRIED,UNIVERSITY.DEGREE,NO,NO,NO,CELLULAR,NOV,MON,1.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.191,5195.8,True,4,1,6,0,0,0,7,1,1
31,ADMIN,DIVORCED,UNIVERSITY.DEGREE,NO,YES,NO,TELEPHONE,MAY,TUE,2.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.344,5099.1,True,0,0,6,2,0,1,6,3,1
41,TECHNICIAN,MARRIED,PROFESSIONAL.COURSE,NO,NO,NO,CELLULAR,APR,FRI,1.0,999,0,NONEXISTENT,-1.8,93.075,-47.1,1.405,5099.1,True,9,1,5,0,0,0,0,0,1
32,SERVICES,MARRIED,HIGH.SCHOOL,UNKNOWN,YES,NO,CELLULAR,MAY,MON,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.244,5099.1,True,7,1,3,2,0,0,6,1,1
32,HOUSEMAID,SINGLE,HIGH.SCHOOL,NO,NO,NO,TELEPHONE,JUN,THU,2.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.8660000000000005,5228.1,True,3,2,3,0,0,1,4,2,1
56,UNKNOWN,SINGLE,BASIC.9Y,NO,NO,NO,CELLULAR,JUL,MON,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,True,11,2,2,0,0,0,3,1,1
51,ADMIN,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,JUL,FRI,5.0,999,0,NONEXISTENT,-2.9,92.469,-33.6,0.9209999999999999,5076.2,True,0,1,6,2,0,0,3,0,1
53,BLUECOLLAR,MARRIED,BASIC.4Y,UNKNOWN,NO,YES,CELLULAR,JUL,THU,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.968,5228.1,True,1,1,0,0,2,0,3,2,1
25,TECHNICIAN,SINGLE,PROFESSIONAL.COURSE,NO,YES,NO,CELLULAR,JUL,THU,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.963,5228.1,True,9,2,5,2,0,0,3,2,1
33,MANAGEMENT,MARRIED,UNIVERSITY.DEGREE,NO,NO,YES,CELLULAR,NOV,WED,1.0,999,1,FAILURE,-0.1,93.2,-42.0,4.12,5195.8,True,4,1,6,0,2,0,7,4,0
41,BLUECOLLAR,MARRIED,BASIC.9Y,UNKNOWN,NO,NO,TELEPHONE,MAY,MON,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,True,1,1,2,0,0,1,6,1,1
28,SERVICES,SINGLE,UNIVERSITY.DEGREE,NO,NO,NO,CELLULAR,JUL,THU,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.963,5228.1,True,7,2,6,0,0,0,3,2,1
48,MANAGEMENT,MARRIED,BASIC.9Y,NO,YES,NO,CELLULAR,MAY,TUE,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.291,5099.1,True,4,1,2,2,0,0,6,3,1
28,BLUECOLLAR,SINGLE,BASIC.9Y,NO,YES,NO,CELLULAR,JUL,FRI,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.957,5228.1,True,1,2,2,2,0,0,3,0,1
43,SERVICES,MARRIED,BASIC.9Y,NO,NO,NO,TELEPHONE,JUN,THU,17.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.8660000000000005,5228.1,True,7,1,2,0,0,1,4,2,1
29,MANAGEMENT,SINGLE,UNIVERSITY.DEGREE,NO,NO,NO,TELEPHONE,MAY,WED,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,True,4,2,6,0,0,1,6,4,1
36,BLUECOLLAR,DIVORCED,HIGH.SCHOOL,NO,YES,NO,TELEPHONE,JUN,WED,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.959,5228.1,True,1,0,3,2,0,1,4,4,1
30,ADMIN,SINGLE,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,JUL,THU,8.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,True,0,2,6,2,0,0,3,2,1
49,ADMIN,SINGLE,BASIC.6Y,NO,YES,YES,CELLULAR,APR,FRI,2.0,999,0,NONEXISTENT,-1.8,93.075,-47.1,1.405,5099.1,True,0,2,1,2,2,0,0,0,1
55,ADMIN,MARRIED,HIGH.SCHOOL,NO,NO,NO,TELEPHONE,MAY,THU,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.855,5191.0,True,0,1,3,0,0,1,6,2,1
34,MANAGEMENT,SINGLE,UNIVERSITY.DEGREE,NO,YES,YES,CELLULAR,NOV,THU,2.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.0760000000000005,5195.8,True,4,2,6,2,2,0,7,2,1
29,MANAGEMENT,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,AUG,THU,1.0,4,2,SUCCESS,-2.9,92.20100000000001,-31.4,0.873,5076.2,True,4,1,6,2,0,0,1,2,2
35,ADMIN,SINGLE,UNIVERSITY.DEGREE,NO,YES,YES,CELLULAR,APR,THU,1.0,999,0,NONEXISTENT,-1.8,93.075,-47.1,1.365,5099.1,True,0,2,6,2,2,0,0,2,1
40,TECHNICIAN,MARRIED,BASIC.9Y,UNKNOWN,NO,NO,CELLULAR,JUL,MON,3.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.96,5228.1,True,9,1,2,0,0,0,3,1,1
42,HOUSEMAID,MARRIED,UNIVERSITY.DEGREE,NO,NO,NO,CELLULAR,NOV,MON,1.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.191,5195.8,True,3,1,6,0,0,0,7,1,1
34,ADMIN,SINGLE,HIGH.SCHOOL,NO,YES,YES,TELEPHONE,JUN,MON,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.961,5228.1,True,0,2,3,2,2,1,4,1,1
47,TECHNICIAN,MARRIED,HIGH.SCHOOL,UNKNOWN,YES,NO,CELLULAR,NOV,FRI,3.0,999,1,FAILURE,-0.1,93.2,-42.0,4.021,5195.8,True,9,1,3,2,0,0,7,0,0
39,ADMIN,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,AUG,FRI,4.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.9639999999999995,5228.1,True,0,1,6,2,0,0,1,0,1
55,TECHNICIAN,MARRIED,BASIC.6Y,NO,YES,NO,TELEPHONE,MAY,TUE,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,True,9,1,1,2,0,1,6,3,1
44,SERVICES,MARRIED,HIGH.SCHOOL,UNKNOWN,YES,NO,CELLULAR,JUL,WED,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.963,5228.1,True,7,1,3,2,0,0,3,4,1
34,BLUECOLLAR,MARRIED,BASIC.6Y,UNKNOWN,NO,YES,TELEPHONE,JUN,MON,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.961,5228.1,True,1,1,1,0,2,1,4,1,1
45,ADMIN,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,AUG,MON,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.965,5228.1,True,0,1,6,2,0,0,1,1,1
50,ADMIN,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,NOV,MON,1.0,3,1,SUCCESS,-3.4,92.649,-30.1,0.7140000000000001,5017.5,True,0,1,6,2,0,0,7,1,2
55,SELFEMPLOYED,MARRIED,BASIC.9Y,NO,YES,NO,CELLULAR,MAY,TUE,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.344,5099.1,True,6,1,2,2,0,0,6,3,1
28,ADMIN,MARRIED,HIGH.SCHOOL,UNKNOWN,NO,NO,CELLULAR,JUL,TUE,3.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.961,5228.1,True,0,1,3,0,0,0,3,3,1
30,TECHNICIAN,MARRIED,HIGH.SCHOOL,NO,NO,NO,CELLULAR,AUG,TUE,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,True,9,1,3,0,0,0,1,3,1
32,HOUSEMAID,MARRIED,BASIC.4Y,NO,YES,NO,CELLULAR,AUG,MON,4.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.965,5228.1,True,3,1,0,2,0,0,1,1,1
31,MANAGEMENT,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,NOV,WED,1.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.12,5195.8,True,4,1,6,2,0,0,7,4,1
32,SERVICES,MARRIED,HIGH.SCHOOL,NO,YES,NO,CELLULAR,MAY,THU,12.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.266,5099.1,True,7,1,3,2,0,0,6,2,1
39,BLUECOLLAR,MARRIED,PROFESSIONAL.COURSE,NO,NO,NO,TELEPHONE,MAY,MON,5.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.8580000000000005,5191.0,True,1,1,5,0,0,1,6,1,1
24,ADMIN,SINGLE,HIGH.SCHOOL,UNKNOWN,YES,YES,CELLULAR,JUL,THU,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.958,5228.1,True,0,2,3,2,2,0,3,2,1
